Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	1/39	4.392440e-02	8.823409e-02	0	0	2.385048e+01	7.453955e+01	XCL1
GO_Biological_Process_2023	Negative Regulation Of Secretion By Cell (GO:1903531)	1/40	4.502603e-02	8.888759e-02	0	0	2.323776e+01	7.204902e+01	SERGEF
GO_Biological_Process_2023	Endothelial Cell Migration (GO:0043542)	1/40	4.502603e-02	8.888759e-02	0	0	2.323776e+01	7.204902e+01	S100A9
GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	1/41	4.612645e-02	8.937747e-02	0	0	2.265568e+01	6.969723e+01	CST7
GO_Biological_Process_2023	Positive Regulation Of Actin Filament Polymerization (GO:0030838)	1/41	4.612645e-02	8.937747e-02	0	0	2.265568e+01	6.969723e+01	FCHSD1
GO_Biological_Process_2023	Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	1/42	4.722565e-02	8.937747e-02	0	0	2.210200e+01	6.747337e+01	OSBPL3
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	1/42	4.722565e-02	8.937747e-02	0	0	2.210200e+01	6.747337e+01	XCL1
GO_Biological_Process_2023	Lipid Modification (GO:0030258)	1/42	4.722565e-02	8.937747e-02	0	0	2.210200e+01	6.747337e+01	PORCN
GO_Biological_Process_2023	Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	1/43	4.832364e-02	9.002822e-02	0	0	2.157468e+01	6.536769e+01	XCL1
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	4.835577e-02	9.002822e-02	0	0	6.122316e+00	1.854553e+01	XCL2;XCL1
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	4.891940e-02	9.034309e-02	0	0	6.081942e+00	1.835275e+01	XCL2;XCL1
GO_Biological_Process_2023	Positive Regulation Of Chemotaxis (GO:0050921)	1/44	4.942043e-02	9.053822e-02	0	0	2.107188e+01	6.337140e+01	XCL1
