Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Activation Of NF-kappaB In B Cells R-HSA-1169091,-1.198318068468257,0.6247425689349391,0.2077922077922078,PSMB1;NFKBIA;UBB;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3,wald_stat,Reactome_2022
Signaling By NOTCH4 R-HSA-9013694,-1.1868893032007786,0.6440302477911612,0.12903225806451613,PSMB1;CREBBP;UBB;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;APH1A;PSME1;PSMB10,wald_stat,Reactome_2022
Cell Cycle R-HSA-1640170,1.185828271954303,1.0,0.12036108324974924,ATRX;SYNE1;KIF2A;TUBA1A;SYNE2;CDKN1B;CCND2;DYNC1H1;MIS18BP1;SSNA1;PPP2R1A;UBA52;MAPK1;AKAP9;LBR;BUB3;RBL2;CEP78;SMARCA5;PPP1CC;PPP2R5C;SUN2;NIPBL;SET;CCND3;GSK3B;ATM;YWHAZ;ANAPC16;TINF2;NUDC;PSMC3;POLR2A;PHLDA1;NPM1;RSF1;PSMA5;PSMF1;EML4;PSMD4,wald_stat,Reactome_2022
Protein Folding R-HSA-391251,1.1832566675124967,1.0,0.22681564245810057,TUBA1A;USP11;PFDN5;GNG2;CCT2;CCT3;TBCC;XRN2,wald_stat,Reactome_2022
Vesicle-mediated Transport R-HSA-5653656,1.181564732087778,1.0,0.17558022199798184,KIF2A;NEDD8;CYTH1;RAB14;VAMP2;DYNC1H1;SPTAN1;LNPEP;KDELR2;UBA52;GCC2;FNBP1;MYH9;DENND4C;HPS1;RAB27A;ADRB2;COPS6;ITSN2;GDI2;GOLGA4;NAA38;YWHAZ;DENND2D;KIFAP3;ARFGAP3;ARF4;RAB9A;KDELR1;TRAPPC1;TMED9;CAPZB;IL7R;TMED2;GRB2;DCTN3;ACTR3;CALM1;HSPA8;TGOLN2;RAB1B;TBC1D10C;HSPH1,wald_stat,Reactome_2022
Regulation Of RUNX3 Expression And Activity R-HSA-8941858,-1.176218269169575,0.6610094888945999,0.16842105263157894,PSMB1;UBB;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;RUNX3;PSME2;PSME1;PSMB10;PSMD13,wald_stat,Reactome_2022
Cellular Response To Chemical Stress R-HSA-9711123,-1.1745838305601748,0.6510109952322543,0.17142857142857143,PSMB1;CSNK2B;CREBBP;UBB;COX5B;PSMB4;MAP1LC3B;PRDX5;COX6A1;PSMA1;ATF4;PSMD7;GSTP1;PSMA6;COX8A;PSMA3;COX4I1;COX6C,wald_stat,Reactome_2022
Circadian Clock R-HSA-400253,1.1677152172750145,1.0,0.26772616136919314,CRY1;UBA52;PPP1CA;RORA;PPP1CC,wald_stat,Reactome_2022
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,-1.165963868322781,0.6655392067077761,0.18681318681318682,PSMB1;UBB;H2AX;H2AZ1;PSMB4;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;H2AZ2;PSME1;PSMB10;H3-3B;PSMD13,wald_stat,Reactome_2022
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,1.1649006213632667,1.0,0.24114285714285713,EIF4A2;EIF3A;FAU;UBA52;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF5B;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
