Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Proton Motive Force-Driven ATP Synthesis (GO:0015986),-1.2673941600235683,0.44737094148070117,0.08771929824561403,NDUFA6;SDHC;NDUFS8;ATP5MJ;NDUFS6;NDUFB8;ATP5PF;ATP5F1C;NDUFB11;ATP5F1D;NDUFA13;ATP5MF;NDUFB9;NDUFS5;ATP5F1B;NDUFA12,wald_stat,GO_Biological_Process_2023
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),1.2651929773884352,0.8300936813748465,0.15771028037383178,ATRX;NSMCE3;SFPQ;NUCKS1;NIPBL,wald_stat,GO_Biological_Process_2023
Phagocytosis (GO:0006909),-1.2641987552168388,0.4269874983802543,0.147239263803681,ITGAM;CDC42;ANXA1;HMGB1,wald_stat,GO_Biological_Process_2023
Protein Modification By Small Protein Conjugation (GO:0032446),1.2635221081811743,0.8246950302234621,0.12538860103626942,NEDD8;NSMCE3;UBE2D2;MYLIP;CRBN;PIAS1;UBA52;RNF213;MIB2;RNF126;COPS6;NFE2L2;STUB1;ANAPC16;BIRC6,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cell Migration (GO:0030335),1.261895062461706,0.819346939159841,0.16080937167199147,PTPRC;PIK3CD;SYNE2;FGR;SUN2;NIPBL;ATM;PLCG2;CCL3;CIB1;HIF1A,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Phosphorylation (GO:0042327),1.2616473977552276,0.807344618935566,0.15279361459521096,RASGRP1;CCND2;STK4;CCND3;PTGES3;CIB1;CD74;FXR1;AKR1B1;ERP29,wald_stat,GO_Biological_Process_2023
Protein Maturation (GO:0051604),1.2519040913077824,0.8425683886420737,0.18317972350230416,NAA16;RAP1GDS1;STUB1;GZMB;CASP8;PCSK7;HSPD1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Signal Transduction (GO:0009968),1.251860869740459,0.8295539047755806,0.15778251599147122,PTPRC;CRY1;CX3CR1;TLE1;GPI;ZBTB7A;PLEK;PTPN1;LEPROTL1;YTHDF2;GPS2;PIP4K2A;INPP5D;SOCS1;TMBIM6;SIGIRR;PTPN12;RACK1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Inflammatory Response (GO:0050728),1.251745803873339,0.8173551893253215,0.17921146953405018,IL10RA;FYN;RORA;FGR;PTGER4;FXR1;NLRC3;AOAH;GPS2;SELENOS,wald_stat,GO_Biological_Process_2023
Regulation Of Type II Interferon Production (GO:0032649),1.2487847221849018,0.8187319573017449,0.17640449438202246,RASGRP1;CYRIB;PTPN22;HSPD1;CD2;BTN3A2;IL18R1;ISG15;IL12RB2;CD244;TXK,wald_stat,GO_Biological_Process_2023
Regulation Of Intracellular Signal Transduction (GO:1902531),1.2478684419846557,0.8108866923281353,0.1464968152866242,TAGAP;LBH;ARHGEF3;ARHGAP45;STK4;ARHGEF1;ARHGAP30;NOP53;PTPN22;ATM;ARHGAP15;PLCG2;GNA13,wald_stat,GO_Biological_Process_2023
Regulation Of Organelle Organization (GO:0033043),1.2453955410795061,0.8100637009542473,0.17152858809801633,MAPK1;CAPN2;AKAP9;UCHL5;RAP1GDS1;GOLPH3;TMED9;PAK2,wald_stat,GO_Biological_Process_2023
