Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,-1.4764796406691887,0.3631895465473829,0.03667953667953668,NCOA1;FASN;CREBBP;MVD;CARM1;TBL1X;SREBF1;PMVK;NFYA;IDI1;CYP51A1;SREBF2;HMGCR;NCOA2;SC5D,wald_stat,Reactome_2022
Signaling By FGFR1 R-HSA-5654736,-1.4756671520714457,0.35754565940415406,0.05283757338551859,PPP2CA;NRAS;SPRY2;PIK3R1;MKNK1;PPP2CB;UBB;BRAF;MAPK1;HRAS;MAPK3;SHC1,wald_stat,Reactome_2022
CD209 (DC-SIGN) Signaling R-HSA-5621575,-1.4754917495046616,0.35096502874512364,0.05675146771037182,PKN1;ARHGEF7;NRAS;CREBBP;PRKCA;FYN,wald_stat,Reactome_2022
G Alpha (12/13) Signaling Events R-HSA-416482,-1.475146297417537,0.3451155470877733,0.03962264150943396,PREX1;RHOC;GNA13;ARHGEF7;VAV3;SOS2;PLEKHG2;GNB1;GNGT2,wald_stat,Reactome_2022
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1.4722589876760905,0.5778841830453093,0.05785123966942149,EIF3A;EIF4B;EIF3L;EIF3E;PABPC1;EIF3H;EIF2S1;EIF2S2;EIF2S3;EIF3K,wald_stat,Reactome_2022
Translation Initiation Complex Formation R-HSA-72649,1.4722589876760905,0.5778841830453093,0.05785123966942149,EIF3A;EIF4B;EIF3L;EIF3E;PABPC1;EIF3H;EIF2S1;EIF2S2;EIF2S3;EIF3K,wald_stat,Reactome_2022
Signaling By FGFR R-HSA-190236,-1.471814554976516,0.3475686419670668,0.02462121212121212,PPP2CA;GALNT3;NRAS;SPRY2;PTBP1;POLR2D;PIK3R1;NCBP1;POLR2G;MKNK1;HNRNPH1;PPP2CB;UBB;POLR2C;POLR2E;BRAF;POLR2J,wald_stat,Reactome_2022
Opioid Signaling R-HSA-111885,-1.4696141319333884,0.34628730492372795,0.03377110694183865,PPP2CA;GRK2;PDE4D;ADCY7;CALM1;PLCB1;GNB1;GNGT2;PRKCA;PLCB2;PRKAR2A;PPP2CB;PRKX;ADCY9;GNAI2;PDE4A;KPNA2,wald_stat,Reactome_2022
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,-1.4675445859354967,0.345033115601045,0.025044722719141325,U2AF2;ALYREF;DDX39A;MAGOH;SRSF9;NUP54;SRSF2;SLU7;NUP133;NCBP1;NUP210;POM121;RBM8A;THOC7;RNPS1;SARNP;DDX39B,wald_stat,Reactome_2022
Circadian Clock R-HSA-400253,-1.4663839928653377,0.3417108986145857,0.02697495183044316,MEF2D;NCOA1;CSNK1D;CREBBP;PER1;CRTC2;CARM1;BMAL1;NFIL3;CSNK1E;UBB;PER2;TBL1X;SREBF1,wald_stat,Reactome_2022
Mitochondrial Biogenesis R-HSA-1592230,-1.464221696004208,0.3405244716747731,0.011009174311926606,ATP5MC1;MEF2D;MTX1;PRKAG1;NCOA1;HCFC1;CALM1;ATP5ME;PPRC1;CREBBP;CRTC2;APOOL;CARM1,wald_stat,Reactome_2022
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,-1.463138416875805,0.33693615549163086,0.0017301038062283738,U2AF2;SF3B6;ALYREF;CRNKL1;RBM5;HNRNPL;DDX39A;WDR33;MAGOH;PHF5A;SNRNP27;EFTUD2;CWC15;SNW1;TFIP11;SRSF9;PABPN1;NUP54;SRSF2;SLU7;BUD31;SRSF10;PTBP1;CPSF7;POLR2D;NUP133;CTNNBL1;NCBP1;NUP210;SRRM2;TRA2B;SNRPB2;POM121;RBM8A;THOC7;POLR2G;RNPS1;CWC25;METTL3;HNRNPH1;HNRNPUL1;SYF2;ZRSR2;SARNP;POLR2C;POLR2E;DDX39B;PQBP1;SNRNP25;SNRPC;CPSF1;U2SURP;SMNDC1;CPSF6;TXNL4A;SRSF5;POLR2J;SART1;SEC13;ZCRB1,wald_stat,Reactome_2022
